x,y,Ex,Ey,E
3.50000e+00,1.00000e+01,-2.25982e-03,3.09441e-03,3.83173e-03
4.00000e+00,-1.00000e+01,-1.88298e-03,-3.26396e-03,3.76816e-03
4.00000e+00,-9.50000e+00,-2.01423e-03,-3.85927e-03,4.35329e-03
4.00000e+00,-9.00000e+00,-2.13579e-03,-4.58832e-03,5.06105e-03
4.00000e+00,-8.50000e+00,-2.23465e-03,-5.48592e-03,5.92359e-03
4.00000e+00,-8.00000e+00,-2.29027e-03,-6.59671e-03,6.98298e-03
4.00000e+00,-7.50000e+00,-2.27054e-03,-7.97782e-03,8.29463e-03
4.00000e+00,-7.00000e+00,-2.12572e-03,-9.70186e-03,9.93201e-03
4.00000e+00,-6.50000e+00,-1.77917e-03,-1.18601e-02,1.19928e-02
4.00000e+00,-6.00000e+00,-1.11349e-03,-1.45647e-02,1.46072e-02
4.00000e+00,-5.50000e+00,4.99622e-05,-1.79484e-02,1.79484e-02
4.00000e+00,-5.00000e+00,1.98018e-03,-2.21565e-02,2.22448e-02
4.00000e+00,-4.50000e+00,5.07544e-03,-2.73248e-02,2.77922e-02
4.00000e+00,-4.00000e+00,9.90884e-03,-3.35271e-02,3.49607e-02
4.00000e+00,-3.50000e+00,1.72653e-02,-4.06695e-02,4.41826e-02
4.00000e+00,-3.00000e+00,2.81267e-02,-4.83030e-02,5.58953e-02
4.00000e+00,-2.50000e+00,4.35070e-02,-5.53369e-02,7.03920e-02
4.00000e+00,-2.00000e+00,6.39749e-02,-5.97253e-02,8.75209e-02
4.00000e+00,-1.50000e+00,8.87101e-02,-5.84149e-02,1.06216e-01
4.00000e+00,-1.00000e+00,1.14307e-01,-4.81597e-02,1.24038e-01
4.00000e+00,-5.00000e-01,1.34460e-01,-2.76642e-02,1.37276e-01
4.00000e+00,0.00000e+00,1.42222e-01,0.00000e+00,1.42222e-01
4.00000e+00,5.00000e-01,1.34460e-01,2.76642e-02,1.37276e-01
4.00000e+00,1.00000e+00,1.14307e-01,4.81597e-02,1.24038e-01
4.00000e+00,1.50000e+00,8.87101e-02,5.84149e-02,1.06216e-01
4.00000e+00,2.00000e+00,6.39749e-02,5.97253e-02,8.75209e-02
4.00000e+00,2.50000e+00,4.35070e-02,5.53369e-02,7.03920e-02
4.00000e+00,3.00000e+00,2.81267e-02,4.83030e-02,5.58953e-02
4.00000e+00,3.50000e+00,1.72653e-02,4.06695e-02,4.41826e-02
4.00000e+00,4.00000e+00,9.90884e-03,3.35271e-02,3.49607e-02
4.00000e+00,4.50000e+00,5.07544e-03,2.73248e-02,2.77922e-02
4.00000e+00,5.00000e+00,1.98018e-03,2.21565e-02,2.22448e-02
4.00000e+00,5.50000e+00,4.99622e-05,1.79484e-02,1.79484e-02
4.00000e+00,6.00000e+00,-1.11349e-03,1.45647e-02,1.46072e-02
4.00000e+00,6.50000e+00,-1.77917e-03,1.18601e-02,1.19928e-02
4.00000e+00,7.00000e+00,-2.12572e-03,9.70186e-03,9.93201e-03
4.00000e+00,7.50000e+00,-2.27054e-03,7.97782e-03,8.29463e-03
4.00000e+00,8.00000e+00,-2.29027e-03,6.59671e-03,6.98298e-03
4.00000e+00,8.50000e+00,-2.23465e-03,5.48592e-03,5.92359e-03
4.00000e+00,9.00000e+00,-2.13579e-03,4.58832e-03,5.06105e-03
4.00000e+00,9.50000e+00,-2.01423e-03,3.85927e-03,4.35329e-03
4.00000e+00,1.00000e+01,-1.88298e-03,3.26396e-03,3.76816e-03
4.50000e+00,-1.00000e+01,-1.51393e-03,-3.36270e-03,3.68778e-03
4.50000e+00,-9.50000e+00,-1.57048e-03,-3.94521e-03,4.24631e-03
4.50000e+00,-9.00000e+00,-1.60074e-03,-4.64948e-03,4.91732e-03
4.50000e+00,-8.50000e+00,-1.58820e-03,-5.50402e-03,5.72857e-03
4.50000e+00,-8.00000e+00,-1.50855e-03,-6.54406e-03,6.71568e-03
4.50000e+00,-7.50000e+00,-1.32613e-03,-7.81270e-03,7.92445e-03
4.50000e+00,-7.00000e+00,-9.88818e-04,-9.36179e-03,9.41387e-03
4.50000e+00,-6.50000e+00,-4.20938e-04,-1.12519e-02,1.12598e-02
4.50000e+00,-6.00000e+00,4.86612e-04,-1.35506e-02,1.35593e-02
4.50000e+00,-5.50000e+00,1.88930e-03,-1.63263e-02,1.64352e-02
4.50000e+00,-5.00000e+00,4.00476e-03,-1.96355e-02,2.00397e-02
4.50000e+00,-4.50000e+00,7.12919e-03,-2.34968e-02,2.45545e-02
4.50000e+00,-4.00000e+00,1.16474e-02,-2.78453e-02,3.01832e-02
4.50000e+00,-3.50000e+00,1.80213e-02,-3.24583e-02,3.71255e-02
4.50000e+00,-3.00000e+00,2.67259e-02,-3.68508e-02,4.55221e-02
4.50000e+00,-2.50000e+00,3.80881e-02,-4.01624e-02,5.53509e-02
4.50000e+00,-2.00000e+00,5.19822e-02,-4.11075e-02,6.62720e-02
4.50000e+00,-1.50000e+00,6.74085e-02,-3.81419e-02,7.74514e-02
4.50000e+00,-1.00000e+00,8.21680e-02,-3.00187e-02,8.74797e-02
4.50000e+00,-5.00000e-01,9.30874e-02,-1.66906e-02,9.45719e-02
4.50000e+00,0.00000e+00,9.71496e-02,0.00000e+00,9.71496e-02
4.50000e+00,5.00000e-01,9.30874e-02,1.66906e-02,9.45719e-02
4.50000e+00,1.00000e+00,8.21680e-02,3.00187e-02,8.74797e-02
4.50000e+00,1.50000e+00,6.74085e-02,3.81419e-02,7.74514e-02
4.50000e+00,2.00000e+00,5.19822e-02,4.11075e-02,6.62720e-02
4.50000e+00,2.50000e+00,3.80881e-02,4.01624e-02,5.53509e-02
4.50000e+00,3.00000e+00,2.67259e-02,3.68508e-02,4.55221e-02
4.50000e+00,3.50000e+00,1.80213e-02,3.24583e-02,3.71255e-02
4.50000e+00,4.00000e+00,1.16474e-02,2.78453e-02,3.01832e-02
4.50000e+00,4.50000e+00,7.12919e-03,2.34968e-02,2.45545e-02
4.50000e+00,5.00000e+00,4.00476e-03,1.96355e-02,2.00397e-02
4.50000e+00,5.50000e+00,1.88930e-03,1.63263e-02,1.64352e-02
4.50000e+00,6.00000e+00,4.86612e-04,1.35506e-02,1.35593e-02
4.50000e+00,6.50000e+00,-4.20938e-04,1.12519e-02,1.12598e-02
4.50000e+00,7.00000e+00,-9.88818e-04,9.36179e-03,9.41387e-03
4.50000e+00,7.50000e+00,-1.32613e-03,7.81270e-03,7.92445e-03
4.50000e+00,8.00000e+00,-1.50855e-03,6.54406e-03,6.71568e-03
4.50000e+00,8.50000e+00,-1.58820e-03,5.50402e-03,5.72857e-03
4.50000e+00,9.00000e+00,-1.60074e-03,4.64948e-03,4.91732e-03
4.50000e+00,9.50000e+00,-1.57048e-03,3.94521e-03,4.24631e-03
4.50000e+00,1.00000e+01,-1.51393e-03,3.36270e-03,3.68778e-03
5.00000e+00,-1.00000e+01,-1.16283e-03,-3.39803e-03,3.59149e-03
5.00000e+00,-9.50000e+00,-1.15469e-03,-3.95455e-03,4.11968e-03
5.00000e+00,-9.00000e+00,-1.10807e-03,-4.61839e-03,4.74946e-03
5.00000e+00,-8.50000e+00,-1.00486e-03,-5.41171e-03,5.50421e-03
5.00000e+00,-8.00000e+00,-8.19660e-04,-6.36068e-03,6.41327e-03
5.00000e+00,-7.50000e+00,-5.16860e-04,-7.49559e-03,7.51339e-03
5.00000e+00,-7.00000e+00,-4.69247e-05,-8.85031e-03,8.85044e-03
5.00000e+00,-6.50000e+00,6.58529e-04,-1.04606e-02,1.04813e-02
5.00000e+00,-6.00000e+00,1.69277e-03,-1.23601e-02,1.24755e-02
5.00000e+00,-5.50000e+00,3.18074e-03,-1.45731e-02,1.49162e-02
5.00000e+00,-5.00000e+00,5.28535e-03,-1.71015e-02,1.78996e-02
5.00000e+00,-4.50000e+00,8.21011e-03,-1.99030e-02,2.15299e-02
5.00000e+00,-4.00000e+00,1.21922e-02,-2.28596e-02,2.59077e-02
5.00000e+00,-3.50000e+00,1.74755e-02,-2.57339e-02,3.11067e-02
5.00000e+00,-3.00000e+00,2.42477e-02,-2.81238e-02,3.71335e-02
5.00000e+00,-2.50000e+00,3.25286e-02,-2.94337e-02,4.38686e-02
5.00000e+00,-2.00000e+00,4.20086e-02,-2.89100e-02,5.09951e-02
5.00000e+00,-1.50000e+00,5.18850e-02,-2.57977e-02,5.79446e-02
5.00000e+00,-1.00000e+00,6.08158e-02,-1.96472e-02,6.39107e-02
5.00000e+00,-5.00000e-01,6.71447e-02,-1.06840e-02,6.79894e-02
5.00000e+00,0.00000e+00,6.94444e-02,0.00000e+00,6.94444e-02
5.00000e+00,5.00000e-01,6.71447e-02,1.06840e-02,6.79894e-02
5.00000e+00,1.00000e+00,6.08158e-02,1.96472e-02,6.39107e-02
5.00000e+00,1.50000e+00,5.18850e-02,2.57977e-02,5.79446e-02
5.00000e+00,2.00000e+00,4.20086e-02,2.89100e-02,5.09951e-02
5.00000e+00,2.50000e+00,3.25286e-02,2.94337e-02,4.38686e-02
5.00000e+00,3.00000e+00,2.42477e-02,2.81238e-02,3.71335e-02
5.00000e+00,3.50000e+00,1.74755e-02,2.57339e-02,3.11067e-02
5.00000e+00,4.00000e+00,1.21922e-02,2.28596e-02,2.59077e-02
5.00000e+00,4.50000e+00,8.21011e-03,1.99030e-02,2.15299e-02
5.00000e+00,5.00000e+00,5.28535e-03,1.71015e-02,1.78996e-02
5.00000e+00,5.50000e+00,3.18074e-03,1.45731e-02,1.49162e-02
5.00000e+00,6.00000e+00,1.69277e-03,1.23601e-02,1.24755e-02
5.00000e+00,6.50000e+00,6.58529e-04,1.04606e-02,1.04813e-02
5.00000e+00,7.00000e+00,-4.69247e-05,8.85031e-03,8.85044e-03
5.00000e+00,7.50000e+00,-5.16860e-04,7.49559e-03,7.51339e-03
5.00000e+00,8.00000e+00,-8.19660e-04,6.36068e-03,6.41327e-03
5.00000e+00,8.50000e+00,-1.00486e-03,5.41171e-03,5.50421e-03
5.00000e+00,9.00000e+00,-1.10807e-03,4.61839e-03,4.74946e-03
5.00000e+00,9.50000e+00,-1.15469e-03,3.95455e-03,4.11968e-03
5.00000e+00,1.00000e+01,-1.16283e-03,3.39803e-03,3.59149e-03
5.50000e+00,-1.00000e+01,-8.37210e-04,-3.37878e-03,3.48096e-03
5.50000e+00,-9.50000e+00,-7.75362e-04,-3.89978e-03,3.97611e-03
5.50000e+00,-9.00000e+00,-6.67012e-04,-4.51266e-03,4.56169e-03
5.50000e+00,-8.50000e+00,-4.93991e-04,-5.23368e-03,5.25694e-03
5.50000e+00,-8.00000e+00,-2.31730e-04,-6.08102e-03,6.08543e-03
5.50000e+00,-7.50000e+00,1.52787e-04,-7.07417e-03,7.07582e-03
5.50000e+00,-7.00000e+00,7.03551e-04,-8.23274e-03,8.26274e-03
5.50000e+00,-6.50000e+00,1.47846e-03,-9.57389e-03,9.68738e-03
5.50000e+00,-6.00000e+00,2.55241e-03,-1.11082e-02,1.13977e-02
5.50000e+00,-5.50000e+00,4.01979e-03,-1.28327e-02,1.34475e-02
5.50000e+00,-5.00000e+00,5.99504e-03,-1.47201e-02,1.58941e-02
5.50000e+00,-4.50000e+00,8.60870e-03,-1.67041e-02,1.87920e-02
5.50000e+00,-4.00000e+00,1.19949e-02,-1.86598e-02,2.21825e-02
5.50000e+00,-3.50000e+00,1.62647e-02,-2.03828e-02,2.60768e-02
5.50000e+00,-3.00000e+00,2.14598e-02,-2.15747e-02,3.04301e-02
5.50000e+00,-2.50000e+00,2.74857e-02,-2.18490e-02,3.51118e-02
5.50000e+00,-2.00000e+00,3.40349e-02,-2.07787e-02,3.98764e-02
5.50000e+00,-1.50000e+00,4.05345e-02,-1.80031e-02,4.43527e-02
5.50000e+00,-1.00000e+00,4.61714e-02,-1.33854e-02,4.80725e-02
5.50000e+00,-5.00000e-01,5.00441e-02,-7.16456e-03,5.05543e-02
5.50000e+00,0.00000e+00,5.14282e-02,0.00000e+00,5.14282e-02
5.50000e+00,5.00000e-01,5.00441e-02,7.16456e-03,5.05543e-02
5.50000e+00,1.00000e+00,4.61714e-02,1.33854e-02,4.80725e-02
5.50000e+00,1.50000e+00,4.05345e-02,1.80031e-02,4.43527e-02
5.50000e+00,2.00000e+00,3.40349e-02,2.07787e-02,3.98764e-02
5.50000e+00,2.50000e+00,2.74857e-02,2.18490e-02,3.51118e-02
5.50000e+00,3.00000e+00,2.14598e-02,2.15747e-02,3.04301e-02
5.50000e+00,3.50000e+00,1.62647e-02,2.03828e-02,2.60768e-02
5.50000e+00,4.00000e+00,1.19949e-02,1.86598e-02,2.21825e-02
5.50000e+00,4.50000e+00,8.60870e-03,1.67041e-02,1.87920e-02
5.50000e+00,5.00000e+00,5.99504e-03,1.47201e-02,1.58941e-02
5.50000e+00,5.50000e+00,4.01979e-03,1.28327e-02,1.34475e-02
5.50000e+00,6.00000e+00,2.55241e-03,1.11082e-02,1.13977e-02
5.50000e+00,6.50000e+00,1.47846e-03,9.57389e-03,9.68738e-03
5.50000e+00,7.00000e+00,7.03551e-04,8.23274e-03,8.26274e-03
5.50000e+00,7.50000e+00,1.52787e-04,7.07417e-03,7.07582e-03
5.50000e+00,8.00000e+00,-2.31730e-04,6.08102e-03,6.08543e-03
5.50000e+00,8.50000e+00,-4.93991e-04,5.23368e-03,5.25694e-03
5.50000e+00,9.00000e+00,-6.67012e-04,4.51266e-03,4.56169e-03
5.50000e+00,9.50000e+00,-7.75362e-04,3.89978e-03,3.97611e-03
5.50000e+00,1.00000e+01,-8.37210e-04,3.37878e-03,3.48096e-03
6.00000e+00,-1.00000e+01,-5.42064e-04,-3.31443e-03,3.35847e-03
6.00000e+00,-9.50000e+00,-4.37547e-04,-3.79376e-03,3.81891e-03
6.00000e+00,-9.00000e+00,-2.82166e-04,-4.34965e-03,4.35880e-03
6.00000e+00,-8.50000e+00,-5.87437e-05,-4.99328e-03,4.99363e-03
6.00000e+00,-8.00000e+00,2.55140e-04,-5.73620e-03,5.74187e-03
6.00000e+00,-7.50000e+00,6.88491e-04,-6.58945e-03,6.62532e-03
6.00000e+00,-7.00000e+00,1.27839e-03,-7.56205e-03,7.66934e-03
6.00000e+00,-6.50000e+00,2.07143e-03,-8.65846e-03,8.90280e-03
6.00000e+00,-6.00000e+00,3.12479e-03,-9.87484e-03,1.03575e-02
6.00000e+00,-5.50000e+00,4.50615e-03,-1.11934e-02,1.20664e-02
6.00000e+00,-5.00000e+00,6.29147e-03,-1.25751e-02,1.40612e-02
6.00000e+00,-4.50000e+00,8.55882e-03,-1.39500e-02,1.63663e-02
6.00000e+00,-4.00000e+00,1.13760e-02,-1.52071e-02,1.89913e-02
6.00000e+00,-3.50000e+00,1.47798e-02,-1.61870e-02,2.19195e-02
6.00000e+00,-3.00000e+00,1.87461e-02,-1.66810e-02,2.50933e-02
6.00000e+00,-2.50000e+00,2.31531e-02,-1.64466e-02,2.84000e-02
6.00000e+00,-2.00000e+00,2.77490e-02,-1.52463e-02,3.16616e-02
6.00000e+00,-1.50000e+00,3.21410e-02,-1.29130e-02,3.46380e-02
6.00000e+00,-1.00000e+00,3.58313e-02,-9.42900e-03,3.70512e-02
6.00000e+00,-5.00000e-01,3.83089e-02,-4.98820e-03,3.86323e-02
6.00000e+00,0.00000e+00,3.91837e-02,0.00000e+00,3.91837e-02
6.00000e+00,5.00000e-01,3.83089e-02,4.98820e-03,3.86323e-02
6.00000e+00,1.00000e+00,3.58313e-02,9.42900e-03,3.70512e-02
6.00000e+00,1.50000e+00,3.21410e-02,1.29130e-02,3.46380e-02
6.00000e+00,2.00000e+00,2.77490e-02,1.52463e-02,3.16616e-02
6.00000e+00,2.50000e+00,2.31531e-02,1.64466e-02,2.84000e-02
6.00000e+00,3.00000e+00,1.87461e-02,1.66810e-02,2.50933e-02
6.00000e+00,3.50000e+00,1.47798e-02,1.61870e-02,2.19195e-02
6.00000e+00,4.00000e+00,1.13760e-02,1.52071e-02,1.89913e-02
6.00000e+00,4.50000e+00,8.55882e-03,1.39500e-02,1.63663e-02
6.00000e+00,5.00000e+00,6.29147e-03,1.25751e-02,1.40612e-02
6.00000e+00,5.50000e+00,4.50615e-03,1.11934e-02,1.20664e-02
6.00000e+00,6.00000e+00,3.12479e-03,9.87484e-03,1.03575e-02
6.00000e+00,6.50000e+00,2.07143e-03,8.65846e-03,8.90280e-03
6.00000e+00,7.00000e+00,1.27839e-03,7.56205e-03,7.66934e-03
6.00000e+00,7.50000e+00,6.88491e-04,6.58945e-03,6.62532e-03
6.00000e+00,8.00000e+00,2.55140e-04,5.73620e-03,5.74187e-03
6.00000e+00,8.50000e+00,-5.87437e-05,4.99328e-03,4.99363e-03
6.00000e+00,9.00000e+00,-2.82166e-04,4.34965e-03,4.35880e-03
6.00000e+00,9.50000e+00,-4.37547e-04,3.79376e-03,3.81891e-03
6.00000e+00,1.00000e+01,-5.42064e-04,3.31443e-03,3.35847e-03
6.50000e+00,-1.00000e+01,-2.80096e-04,-3.21437e-03,3.22655e-03
6.50000e+00,-9.50000e+00,-1.43353e-04,-3.64880e-03,3.65161e-03
6.50000e+00,-9.00000e+00,4.56478e-05,-4.14542e-03,4.14567e-03
6.50000e+00,-8.50000e+00,3.02412e-04,-4.71123e-03,4.72092e-03
6.50000e+00,-8.00000e+00,6.46512e-04,-5.35263e-03,5.39153e-03
6.50000e+00,-7.50000e+00,1.10236e-03,-6.07441e-03,6.17363e-03
6.50000e+00,-7.00000e+00,1.69992e-03,-6.87833e-03,7.08528e-03
6.50000e+00,-6.50000e+00,2.47516e-03,-7.76085e-03,8.14599e-03
6.50000e+00,-6.00000e+00,3.46983e-03,-8.71019e-03,9.37588e-03
6.50000e+00,-5.50000e+00,4.73023e-03,-9.70228e-03,1.07939e-02
6.50000e+00,-5.00000e+00,6.30392e-03,-1.06960e-02,1.24155e-02
6.50000e+00,-4.50000e+00,8.23366e-03,-1.16279e-02,1.42478e-02
6.50000e+00,-4.00000e+00,1.05474e-02,-1.24078e-02,1.62850e-02
6.50000e+00,-3.50000e+00,1.32438e-02,-1.29177e-02,1.85004e-02
6.50000e+00,-3.00000e+00,1.62745e-02,-1.30165e-02,2.08396e-02
6.50000e+00,-2.50000e+00,1.95252e-02,-1.25548e-02,2.32133e-02
6.50000e+00,-2.00000e+00,2.28043e-02,-1.14027e-02,2.54962e-02
6.50000e+00,-1.50000e+00,2.58460e-02,-9.48702e-03,2.75321e-02
6.50000e+00,-1.00000e+00,2.83396e-02,-6.83159e-03,2.91514e-02
6.50000e+00,-5.00000e-01,2.99846e-02,-3.58211e-03,3.01979e-02
6.50000e+00,0.00000e+00,3.05601e-02,0.00000e+00,3.05601e-02
6.50000e+00,5.00000e-01,2.99846e-02,3.58211e-03,3.01979e-02
6.50000e+00,1.00000e+00,2.83396e-02,6.83159e-03,2.91514e-02
6.50000e+00,1.50000e+00,2.58460e-02,9.48702e-03,2.75321e-02
6.50000e+00,2.00000e+00,2.28043e-02,1.14027e-02,2.54962e-02
6.50000e+00,2.50000e+00,1.95252e-02,1.25548e-02,2.32133e-02
6.50000e+00,3.00000e+00,1.62745e-02,1.30165e-02,2.08396e-02
6.50000e+00,3.50000e+00,1.32438e-02,1.29177e-02,1.85004e-02
6.50000e+00,4.00000e+00,1.05474e-02,1.24078e-02,1.62850e-02
6.50000e+00,4.50000e+00,8.23366e-03,1.16279e-02,1.42478e-02
6.50000e+00,5.00000e+00,6.30392e-03,1.06960e-02,1.24155e-02
6.50000e+00,5.50000e+00,4.73023e-03,9.70228e-03,1.07939e-02
6.50000e+00,6.00000e+00,3.46983e-03,8.71019e-03,9.37588e-03
6.50000e+00,6.50000e+00,2.47516e-03,7.76085e-03,8.14599e-03
6.50000e+00,7.00000e+00,1.69992e-03,6.87833e-03,7.08528e-03
6.50000e+00,7.50000e+00,1.10236e-03,6.07441e-03,6.17363e-03
6.50000e+00,8.00000e+00,6.46512e-04,5.35263e-03,5.39153e-03
6.50000e+00,8.50000e+00,3.02412e-04,4.71123e-03,4.72092e-03
6.50000e+00,9.00000e+00,4.56478e-05,4.14542e-03,4.14567e-03
6.50000e+00,9.50000e+00,-1.43353e-04,3.64880e-03,3.65161e-03
6.50000e+00,1.00000e+01,-2.80096e-04,3.21437e-03,3.22655e-03
7.00000e+00,-1.00000e+01,-5.21182e-05,-3.08740e-03,3.08784e-03
7.00000e+00,-9.50000e+00,1.07454e-04,-3.47607e-03,3.47773e-03
7.00000e+00,-9.00000e+00,3.18415e-04,-3.91399e-03,3.92692e-03
7.00000e+00,-8.50000e+00,5.94256e-04,-4.40492e-03,4.44482e-03
7.00000e+00,-8.00000e+00,9.51457e-04,-4.95146e-03,5.04204e-03
7.00000e+00,-7.50000e+00,1.40985e-03,-5.55408e-03,5.73023e-03
7.00000e+00,-7.00000e+00,1.99280e-03,-6.20991e-03,6.52183e-03
7.00000e+00,-6.50000e+00,2.72703e-03,-6.91094e-03,7.42952e-03
7.00000e+00,-6.00000e+00,3.64186e-03,-7.64186e-03,8.46529e-03
7.00000e+00,-5.50000e+00,4.76741e-03,-8.37740e-03,9.63893e-03
7.00000e+00,-5.00000e+00,6.13144e-03,-9.07956e-03,1.09560e-02
7.00000e+00,-4.50000e+00,7.75422e-03,-9.69508e-03,1.24146e-02
7.00000e+00,-4.00000e+00,9.64125e-03,-1.01543e-02,1.40023e-02
7.00000e+00,-3.50000e+00,1.17740e-02,-1.03726e-02,1.56913e-02
7.00000e+00,-3.00000e+00,1.40995e-02,-1.02563e-02,1.74352e-02
7.00000e+00,-2.50000e+00,1.65221e-02,-9.71483e-03,1.91666e-02
7.00000e+00,-2.00000e+00,1.89006e-02,-8.67799e-03,2.07976e-02
7.00000e+00,-1.50000e+00,2.10548e-02,-7.11817e-03,2.22255e-02
7.00000e+00,-1.00000e+00,2.27870e-02,-5.06998e-03,2.33442e-02
7.00000e+00,-5.00000e-01,2.39141e-02,-2.64008e-03,2.40593e-02
7.00000e+00,0.00000e+00,2.43056e-02,0.00000e+00,2.43056e-02
7.00000e+00,5.00000e-01,2.39141e-02,2.64008e-03,2.40593e-02
7.00000e+00,1.00000e+00,2.27870e-02,5.06998e-03,2.33442e-02
7.00000e+00,1.50000e+00,2.10548e-02,7.11817e-03,2.22255e-02
7.00000e+00,2.00000e+00,1.89006e-02,8.67799e-03,2.07976e-02
7.00000e+00,2.50000e+00,1.65221e-02,9.71483e-03,1.91666e-02
7.00000e+00,3.00000e+00,1.40995e-02,1.02563e-02,1.74352e-02
7.00000e+00,3.50000e+00,1.17740e-02,1.03726e-02,1.56913e-02
7.00000e+00,4.00000e+00,9.64125e-03,1.01543e-02,1.40023e-02
7.00000e+00,4.50000e+00,7.75422e-03,9.69508e-03,1.24146e-02
7.00000e+00,5.00000e+00,6.13144e-03,9.07956e-03,1.09560e-02
7.00000e+00,5.50000e+00,4.76741e-03,8.37740e-03,9.63893e-03
7.00000e+00,6.00000e+00,3.64186e-03,7.64186e-03,8.46529e-03
7.00000e+00,6.50000e+00,2.72703e-03,6.91094e-03,7.42952e-03
7.00000e+00,7.00000e+00,1.99280e-03,6.20991e-03,6.52183e-03
7.00000e+00,7.50000e+00,1.40985e-03,5.55408e-03,5.73023e-03
7.00000e+00,8.00000e+00,9.51457e-04,4.95146e-03,5.04204e-03
7.00000e+00,8.50000e+00,5.94256e-04,4.40492e-03,4.44482e-03
7.00000e+00,9.00000e+00,3.18415e-04,3.91399e-03,3.92692e-03
7.00000e+00,9.50000e+00,1.07454e-04,3.47607e-03,3.47773e-03
7.00000e+00,1.00000e+01,-5.21182e-05,3.08740e-03,3.08784e-03
7.50000e+00,-1.00000e+01,1.42537e-04,-2.94141e-03,2.94486e-03
7.50000e+00,-9.50000e+00,3.16825e-04,-3.28527e-03,3.30051e-03
7.50000e+00,-9.00000e+00,5.40032e-04,-3.66710e-03,3.70665e-03
7.50000e+00,-8.50000e+00,8.23537e-04,-4.08830e-03,4.17042e-03
7.50000e+00,-8.00000e+00,1.18080e-03,-4.54881e-03,4.69957e-03
7.50000e+00,-7.50000e+00,1.62745e-03,-5.04633e-03,5.30227e-03
7.50000e+00,-7.00000e+00,2.18113e-03,-5.57533e-03,5.98679e-03
7.50000e+00,-6.50000e+00,2.86101e-03,-6.12577e-03,6.76095e-03
7.50000e+00,-6.00000e+00,3.68682e-03,-6.68158e-03,7.63126e-03
7.50000e+00,-5.50000e+00,4.67708e-03,-7.21907e-03,8.60175e-03
7.50000e+00,-5.00000e+00,5.84631e-03,-7.70551e-03,9.67234e-03
7.50000e+00,-4.50000e+00,7.20122e-03,-8.09823e-03,1.08369e-02
7.50000e+00,-4.00000e+00,8.73568e-03,-8.34497e-03,1.20810e-02
7.50000e+00,-3.50000e+00,1.04250e-02,-8.38633e-03,1.33795e-02
7.50000e+00,-3.00000e+00,1.22205e-02,-8.16099e-03,1.46950e-02
7.50000e+00,-2.50000e+00,1.40460e-02,-7.61431e-03,1.59771e-02
7.50000e+00,-2.00000e+00,1.57987e-02,-6.70964e-03,1.71645e-02
7.50000e+00,-1.50000e+00,1.73557e-02,-5.44067e-03,1.81885e-02
7.50000e+00,-1.00000e+00,1.85883e-02,-3.84134e-03,1.89811e-02
7.50000e+00,-5.00000e-01,1.93816e-02,-1.98933e-03,1.94834e-02
7.50000e+00,0.00000e+00,1.96556e-02,0.00000e+00,1.96556e-02
7.50000e+00,5.00000e-01,1.93816e-02,1.98933e-03,1.94834e-02
7.50000e+00,1.00000e+00,1.85883e-02,3.84134e-03,1.89811e-02
7.50000e+00,1.50000e+00,1.73557e-02,5.44067e-03,1.81885e-02
7.50000e+00,2.00000e+00,1.57987e-02,6.70964e-03,1.71645e-02
7.50000e+00,2.50000e+00,1.40460e-02,7.61431e-03,1.59771e-02
7.50000e+00,3.00000e+00,1.22205e-02,8.16099e-03,1.46950e-02
7.50000e+00,3.50000e+00,1.04250e-02,8.38633e-03,1.33795e-02
7.50000e+00,4.00000e+00,8.73568e-03,8.34497e-03,1.20810e-02
7.50000e+00,4.50000e+00,7.20122e-03,8.09823e-03,1.08369e-02
7.50000e+00,5.00000e+00,5.84631e-03,7.70551e-03,9.67234e-03
7.50000e+00,5.50000e+00,4.67708e-03,7.21907e-03,8.60175e-03
7.50000e+00,6.00000e+00,3.68682e-03,6.68158e-03,7.63126e-03
7.50000e+00,6.50000e+00,2.86101e-03,6.12577e-03,6.76095e-03
7.50000e+00,7.00000e+00,2.18113e-03,5.57533e-03,5.98679e-03
7.50000e+00,7.50000e+00,1.62745e-03,5.04633e-03,5.30227e-03
7.50000e+00,8.00000e+00,1.18080e-03,4.54881e-03,4.69957e-03
7.50000e+00,8.50000e+00,8.23537e-04,4.08830e-03,4.17042e-03
7.50000e+00,9.00000e+00,5.40032e-04,3.66710e-03,3.70665e-03
7.50000e+00,9.50000e+00,3.16825e-04,3.28527e-03,3.30051e-03
7.50000e+00,1.00000e+01,1.42537e-04,2.94141e-03,2.94486e-03
8.00000e+00,-1.00000e+01,3.05606e-04,-2.78321e-03,2.79993e-03
8.00000e+00,-9.50000e+00,4.87860e-04,-3.08446e-03,3.12280e-03
8.00000e+00,-9.00000e+00,7.15527e-04,-3.41417e-03,3.48834e-03
8.00000e+00,-8.50000e+00,9.97956e-04,-3.77204e-03,3.90182e-03
8.00000e+00,-8.00000e+00,1.34585e-03,-4.15630e-03,4.36877e-03
8.00000e+00,-7.50000e+00,1.77119e-03,-4.56305e-03,4.89475e-03
8.00000e+00,-7.00000e+00,2.28687e-03,-4.98551e-03,5.48499e-03
8.00000e+00,-6.50000e+00,2.90619e-03,-5.41314e-03,6.14394e-03
8.00000e+00,-6.00000e+00,3.64178e-03,-5.83068e-03,6.87455e-03
8.00000e+00,-5.50000e+00,4.50410e-03,-6.21733e-03,7.67737e-03
